INDIC,TAMIL
தீரன்,ஆண்டகை
தீரன்,திறனாளன்
தீர்க்கதரிசி,முக்காலவுணர்வினன்
தீர்க்கதரிசி,மெய்க்காட்சியாளன்
தீர்க்கம்,தெளிவு
தீர்த்தம்,புனிதநீர்
தீர்த்தம்,திருக்குளம்
தீவாந்தரம்,தீவு
தீவாந்தரம்,வெளி
தீவிரம்,விரைவு
துக்கம்,துன்பம்
துக்கம்,பரிவு
துக்கம்,கவலை
துக்கம்,வருத்தம்
துக்கம்,துயரம்
துஷ்டன்,தீயவன்
துஷ்டன்,பட்டி
துஷ்டன்,வம்பன்
துதி,வணக்கம்
துதி,வழுத்துரை
ஸ்துதி,வணக்கம்
ஸ்துதி,வழுத்துரை
துரிதம்,விரைவு
துரியம்,பேருறக்கம்
துரியாதீதம்,உயிர்ப்படக்கம்
துரோகம்,இரண்டகம்
துரோகம்,வஞ்சனை
துவசம்,கொடி
துவாரம்,வாயில்
துவாரம்,புழை
துவாரம்,துளை
துவேஷம்,பகை
துவேஷம்,வெறுப்பு
தூஷணை,இகழ்ச்சி
தூஷணை,பழி
தூஷணை,பழிச்சொல்
தூதர்,ஒற்றர்
தூதர்,வேவுகாரர்
தூபம்,புகை
தூபி,முடி ( கோயில் முதலியவற்றின் முடி )
ஸ்தூபி,முடி ( கோயில் முதலியவற்றின் முடி )
தூரதிருஷ்டிக் கண்ணாடி,தொலை நோக்காடி
தூரம்,சேய்மை
தூரம்,தொலைவு
தூரம்,எட்டாக் கை
தூலம்,பருமை
தேகம்,உடல்
தேகம்,யாக்கை
தேகம்,மெய்
தேகவியோகம்,சாக்காடு
தேகாப்பியாசம்,உடற்பயிற்சி
தேசசு,ஒளி
தேசம்,நாடு
தேயு,அனல்
தேவபக்தி,கடவுட் பற்று
தேவபக்தி,கடவுளிடத்தன்பு
தேவபக்தி,தெய்வநேயம்
தெய்வபக்தி,கடவுட் பற்று
தெய்வபக்தி,கடவுளிடத்தன்பு
தெய்வபக்தி,தெய்வநேயம்
தேவன்,இறைவன்
தேவன்,தலைவன்
தேவஸ்தானம்,கடவுள் நிலையம்
தேவஸ்தானம்,கோயில்
தேவாதீனம்,கடவுட்செயல்
தேவி,இறைவி
தேவி,அரசி
தேவி,தலைவி
தைரியம்,உறுதி
தைரியம்,திட்பம்
தைரியம்,ஆண்மை
தைரியம்,ஊக்கம்
தைலம்,எண்ணெய்
தொக்கு,மெய்
தோடம்,குற்றம்
தோஷம்,குற்றம்
தோத்திரம்,வாழ்த்து
தோத்திரம்,வழுத்து
நகல்,படி
நகுலம்,கீரி
நடராஜமூர்த்தி,கூத்தன்
நடராஜமூர்த்தி,அம்பலவாணன்
நடராஜன்,கூத்தன்
நடராஜன்,அம்பலவாணன்
நட்சத்திரம்,மீன்
நட்சத்திரம்,வெள்ளி
நட்சத்திரம்,நாள்
நட்டம்,கேடு
நட்டம்,இழப்பு
நஷ்டம்,கேடு
நஷ்டம்,இழப்பு
நதி,ஆறு
நதி,யாறு
நந்தர்,இடையர்
நந்தவனம்,பூந்தோட்டம்
நந்தவனம்,பூங்கா
நந்தனவனம்,பூந்தோட்டம்
நந்தனவனம்,பூங்கா
நபர்,ஆள்
நமஸ்காரம்,வணக்கம்
நயம்,நன்மை
நயனம்,கண்
நரகம்,நிரயம்
நரகம்,அளறு
நரன்,மனிதன்
நர்த்தனம்,கூத்து
நவக்கிரகம்,ஒன்பது கோள்
நவதானியம்,ஒன்பது வகைத் தவசம்
நவநீதம்,வெண்ணெய்
நவீனம்,புதுமை
நாகம்,பாம்பு
நாசம்,அழிவு
நாசம்,கேடு
நாசி,மூக்கு
நாஸ்திகன்,தெய்வமில் கொள்கையாளன்
நாதம்,ஒலி
நாதம்,ஓசை
நாதம்,செம்பால்
நாதம்,செந்நீர்
நாதன்,தலைவன்
நாநாவிதம்,பலவகை
நாபிதன்,மயிர்வினைஞன்
நாவிதன்,மயிர்வினைஞன்
நாமம்,பெயர்
நாயகன்,தலைவன்
நாயகி,தலைவி
நாராசம்,இருப்பாணி
நாரிகேளம்,தேங்காய்
நிக்கிரகம்,அழிக்கை
நிக்கிரகம்,ஒழிப்பு
நிசம்,உண்மை
நிசம்,மெய்
நிசி,இரவு
நிச்சயம்,உறுதி
நிச்சயம்,மெய்
நிச்சயம்,துணிவு
நிச்சயம்,திண்ணம்
நிச்சயம்,தேற்றம்
நிஷ்டூரம்,கொடுமை
நிதரிசனம்,கண்கூடு
நிதானம்,மதிப்பு
நிதி,செல்வம்
நிதி,வைப்பு
நிதி,பொருள்
நித்தியம்,நாடோறும்
நித்தியம்,எப்பொழுதும்
நித்தியம்,அழியாமை
நித்திரை,தூக்கம்
நித்திரை,துயில்
நித்திரை,உறக்கம்
நித்திரை,கண்படை
நிந்தனை,இகழ்ச்சி
நிந்தனை,பழிப்பு
நிபந்தனை,கட்டுப்பாடு
நிபந்தனை,உறுதி
நிபந்தனை,ஏற்பாடு
நிபுணர்,தேர்ந்தவர்
நிபுணர்,வல்லவர்
நிமிஷம்,நொடிப்பொழுது
நிமிஷம்,நொடி
நிமித்தம்,குறி
நிமித்தம்,காரணம்
நிமித்தம்,பொருட்டு
நிமித்தம்,அடையாளம்
நியதி,ஊழ்
நியதி,செய்கடன்
நியதி,முறை
நியதி,ஒழுங்கு
நியதி,பிறழா நிகழ்ச்சி
நியமம்,ஒழுங்கு
நியமம்,முறை
நியமம்,நெறி
நியமம்,நாட்கடன்
நியமனம்,கட்டளை
நியமனம்,ஒழுங்கு
நியமித்தல்,அமைத்தல்
நியமித்தல்,ஏற்படுத்தல்
நியாயம்,நெறி
நியாயம்,முறை
நியாயம்,நடுநிலை
நியாயாதிபதி,முறைமன்றத் தலைவர்
நியாயாதிபதி,நடுவர்
நிருணயம்,உறுதி
நிருமூலம்,அடியற்றது
நிருமூலம்,அழிவு
நிருமூலம்,வேரோடு கல்லல்
நிருவாகம்,கொண்டு நடத்தல்
நிருவாகம்,பொருப்பு
நிருவாணம்,உடையின்மை
நிருவாணம்,முண்டம்
நிருவாணம்,பற்றின்மை
நிரூபித்தல்,மெய்ப்பித்தல்
நிரூபித்தல்,நிலைபெறுத்தல்
நிர்ப்பந்தம்,நெருக்கம்
நிர்ப்பந்தம்,தொல்லை
நிர்ப்பந்தம்,இடர்
நிர்ப்பந்தம்,வலுக்கட்டாயம்
நிவர்த்தி,விடுதலை
நிவர்த்தி,நீக்கம்
நிவிர்த்தி,விடுதலை
நிவிர்த்தி,நீக்கம்
நீசன்,கீழ்மகன்
நீசன்,தாழ்ந்தோன்
நீதி,நெறி
நீதி,முறை
நீதி,அறம்
நீதிஸ்தலம்,முறைமன்றம்
நூதனம்,புதுமை
நேத்திரம்,கண்
பகவன்,கடவுள்
பகவன்,பெருமான்
பகவான்,கடவுள்
பகவான்,பெருமான்
பகிஷ்காரம்,விலக்கு
பகிரங்கம்,வெளிப்படை
பக்குவம்,தகுதி
பக்குவம்,நிலை
பங்கஜம்,தாமரை
பங்கஜம்,முளரி
பங்கம்,குறை
பங்கம்,பழுது
பங்கம்,சேறு
பங்கம்,குற்றம்
பசார்,சந்தை
பசார்,அங்காடி
பசு,ஆ
பசு,உயிர்
பச்சாத்தாபம்,கண்ணோட்டம்
பச்சாத்தாபம்,கழிவிரக்கம்
பஞ்சபாதகன்,ஐம்பெருங்குற்றத்தான்
பஞ்சாட்சரம்,ஐந்தெழுத்து
பட்சணம்,தின்பண்டம்
பட்சம்,உருக்கம்
பட்சம்,அன்பு
பட்சி,பறவை
பட்சி,புள்
பட்டாபிஷேகம்,முடிசூட்டல்
பண்டிகை,பெருநாள்
பண்டிகை,திருவிழா
பண்டிதன்,புலவன்
பண்டிதன்,அறிஞன்
பண்டிதன்,மருத்துவன்
பதட்டம்,பதறுதல்
பதட்டம்,விரைதல்
பதட்டம்,அஞ்சல்
பதம்,சொல்
பதம்,விலை
பதார்த்தம்,சொற்பொருள்
பதார்த்தம்,பொருள்
பதி,கடவுள்
பதிவிரதை,கற்பரசி
பதுமாவதி,திருமகள்
பத்மாசநி,திருமகள்
பத்தர்,அன்பர்
பத்தர்,தொண்டர்
பத்தி,அன்பு
பத்தி,நேயம்
பத்தி,பற்று
பக்தி,அன்பு
பக்தி,நேயம்
பக்தி,பற்று
பத்தியம்,மருந்துணா
பத்தியம்,செய்யுள்
பத்திரம்,இலை
பத்திரம்,ஆவணம்
பத்திரிகை,செய்தித்தாள்
பத்திரிகை,செய்தி இதழ்
பந்தம்,உறவு
பந்தம்,தொடர்பு
பந்தம்,கட்டு
பந்தி,வரிசை
பந்தி,தொகுதி
பயங்கரம்,கொடுமை
பயங்கரம்,அச்சம்
பயம்,அச்சம்
பரஸ்பரம்,ஒருவர்க்கொருவர்
பரதேசம்,பிறர்நாடு
பரமகதி,வீடுபேறு
பரமகதி,மேல்நிலை
பரம்பரை,கால்வழி
பரம்பரை,தலைமுறை
பரவசம்,தன்னுணர்வின்மை
பராக்கிரமசாலி,ஆண்டகை
பரிகாசம்,பகடி
பரிகாசம்,ஏளனம்
பரிசம்,ஊறு
பரிசுத்தம்,தூய்மை
பரிசுத்தம்,துப்புரவு
பரிசுத்தம்,மாசின்மை
பரிசுத்தம்,புனிதம்
பரிதாபம்,இரக்கம்
பரிமாணம்,அளவு
பரிமிதம்,அளவுபட்டது
பரீட்சை,தேர்வு
பருவதம்,மலை
பர்வதம்,மலை
பரோபகாரம்,உதவி
பரோபகாரம்,கைம்மாறு கருதா உதவி
பர்த்தா,கணவன்
பலஹீனம்,வலுக்குறைவு
பலம்,பழம்
பலம்,வலிவு
பலன்,பயன்
பலாத்காரம்,வலுக்கட்டாயம்
பலவந்தம்,வலுக்கட்டாயம்
பலி,இரை
பலி,காணிக்கை
பலி,வேள்வி
பலி,கடவுளுணா
பலி,ஒப்புவித்தல்
பலித்தல்,கைகூடுதல்
பலித்தல்,பயன்றருதல்
பவனம்,வீடு
பாக்கியம்,பேறு
பாக்கியம்,செல்வம்
பாக்கியம்,நல்வினை
பாசம்,தளை
பாசம்,கட்டு
பாசம்,கயிறு
பாசம்,அன்பு
பாஷை,மொழி
பாடாணம்,நஞ்சு
பாடியம்,அகலவுரை
பாடியம்,விரிவுரை
பாடியம்,பேருரை
பாஷியம்,அகலவுரை
பாஷியம்,விரிவுரை
பாஷியம்,பேருரை
பாணி,கை
பாதகம்,தீமை
பாதம்,தாள்
பாதம்,கால்
பாதம்,அடி
பாதரட்சை,காற்பரடு
பாதரட்சை,மிதியடி
பாதை,வழி
பாதை,பாட்டை
பாத்தியம்,உரிமை
பாத்திரம்,ஏனம்
பாத்திரம்,கலம்
பாத்திரம்,தகுதி
பாத்திரம்,உரிமை
பாநகம்,பருகுநீர்
பாநகம்,குடிநீர்
பாபமோசனம்,தீவினைநீக்கம்
பாபி,தீயோன்
பாயுரு,எருவாய்
பாரம்,சுமை
பாரம்,பொறை
பாரம்,கடமை
பாரியா,மனைவி
பாரியை,மனைவி
பார்வதி,மலைமகள்
பாலகன்,குழந்தை
பாலப்பருவம்,பிள்ளைப்பருவம்
பால்யர்,இளைஞர்
பாவனை,கற்பனை
பாவனை,ஒப்பு
பாவனை,எண்ணம்
பாவனை,நினைப்பு
பாஸ்கரன்,பகலோன்
பிங்கலை,வலதுமூச்சு
பிசாசு,பேய்
பிசாசு,அலகை
பிச்சை,இரப்பு
பிச்சை,ஐயம்
பிட்சை,இரப்பு
பிட்சை,ஐயம்
பிச்சைக்காரன்,இரப்போன்
பிஞ்ஞகம்,தலைக்கோலம்
பிடிவாதம்,விடாப்பிடி
பிதா,தந்தை
பிதா,தகப்பன்
பிதா,அத்தன்
பிதிரார்ச்சிதம்,முன்னோர் தேட்டம்
பிதிர்க்கடன்,மூதாட்கள் கடன்
பிதிர்க்கடன்,தென்புலத்தார் கடன்
பிநாகம்,வில்
பிந்நம்,சிதைவு
பிந்நம்,வேறுபாடு
பிரகடனம்,விளம்பரம்
பிரகதாம்பாள்,பெரியநாயகி
பிரகஸ்பதி,வியாழன்
பிரகாசம்,ஒளி
பிரகாசம்,துலக்கம்
பிரகாசம்,வெளிச்சம்
பிரகிருதி,இயற்கை
பிரகிருதி,பகுதி
பிரக்கினை,உணர்வு
பிரசங்கம்,விரிவுரை
பிரசங்கம்,சொற்பொழிவு
பிரசண்டமாருதம்,பெரும் புயல்
பிரசண்டமாருதம்,பெருங்காற்று
பிரசவம்,பிள்ளைப்பேறு
பிரசவம்,கருவுயிர்ப்பு
பிரசாதம்,கடவுளுணா
பிரசாதம்,தேவுணா
பிரசாதம்,படைப்பு
பிரசாதம்,அருள்
பிரசாரம்,பரப்புதல்
பிரசித்தி,வெளிப்படை
பிரசித்தி,அறிவிப்பு
பிரசித்தி,புகழ்பரவல்
பிரசுரம்,வெளியீடு
பிரதட்சிணம்,வலம்வருதல்
பிரணவம்,ஓங்காரம்
பிரதானம்,முதன்மை
பிரதானம்,சிறப்பு
பிரதி,படி
பிரதிகூலம்,மாறுபாடு
பிரதிகூலம்,எதிர்
பிரதிக்கினை,உறுதி
பிரதிக்கினை,ஆணை
பிரதிக்கினை,மேற்கோள்
பிரதிஷ்டை,நிலைபெறுத்தல்
பிரதிஷ்டை,கோயில் கொள்ளுவித்தல்
பிரதிதினம்,நாடோறும்
பிரதிதினம்,ஒவ்வொரு நாளும்
பிரதிநிதி,ஆணையாளர்
பிரதியுபகாரம்,கைம்மாறு
பிரதிவாதி,எதிர் வழக்காளி
பிரதேசம்,இடம்
பிரத்தாபம்,அறிவித்தல்
பிரத்தாபம்,வெளிப்படுத்தல்
பிரத்தியக்ஷம்,கண்கூடு
பிரத்தியக்ஷம்,தெளிவு
பிரத்தியேகம்,தனிமை
பிரபஞ்சம்,உலகம்
பிரபந்தம்,நூல்
பிரபந்தம்,நூற்றொகுதி
பிரபல்லியம்,புகழ்
பிரபல்லியம்,முதன்மை
பிரபல்லியம்,சிறப்பு
பிரபாவம்,புகழ்
பிரபாவம்,பெருமை
பிரபு,பெருந்தகை
பிரபு,பெருஞ் செல்வன்
பிரபு,தலைவன்
பிரமசாரி,மணமாகாதவன்
பிரமா,நான்முகன்
பிரமாணம்,அளவை
பிரமாணம்,தலைமை
பிரமாணம்,மேற்கோள்
பிரமாணம்,ஆணை
பிரமாணம்,கட்டளை
பிரமாண்டம்,பேருலகம்
பிரமாதம்,மிகுதி
பிரமானந்தம்,பேரின்பம்
பிரமித்தல்,மலைத்தல்
பிரமித்தல்,திகைத்தல்
பிரமித்தல்,மருளல்
பிரமேயம்,அளக்கப்படும் பொருள்
பிரமை,மயக்கம்
பிரமை,அறியாமை
பிரமோற்சவம்,பெருவிழா
பிரயத்தனம்,முயற்சி
பிரயாசை,முயற்சி
பிரயாசை,வருத்தம்
பிரயாசை,பாடு
பிரயாசை,உழைப்பு
பிரயாசை,தொல்லை
பிரயாணம்,பயணம்
பிரயாணம்,வழிப்போக்கு
பிரயாணம்,வழிச்செலவு
பிரயாணம்,செலவு
பிரயோசனம்,பயன்
பிரலாபம்,புலம்பல்
பிரவர்த்தி,முயற்சி
பிரவர்த்தி,செய்கை
பிரவாகம்,வெள்ளப்பெருக்கு
பிரவேசம்,நுழைவு
பிரவேசம்,முயற்சி
பிரளயம்,அழிவுக்காலம்
பிரளயம்,உலக ஒடுக்கம்
பிரளயம்,வெள்ளம்
பிரளயாகலர்,இருமலக்கட்டினர்
பிராகாரம்,கோயிற்சுற்று
பிராகாமியம்,நிறைவுண்மை
பிராணவாயு,உயிர்க்காற்று
பிராணவாயு,உயிர்வளி
பிராணவாயு,உயிர்ப்பு
பிராணி,உயிரி
பிராணி,சிற்றுயிர்
பிராது,முறையீடு
பிராது,முறைப்பாடு
பிராப்தம்,ஊழ்வினை
பிராப்தி,விரும்பியதெய்தல்
பிராமணன்,பார்ப்பான்
பிரார்த்தனை,நேர்த்திக்கடன்
பிரார்த்தனை,வேண்டுகோள்
பிரியம்,அன்பு
பிரியம்,விருப்பம்
பிரீதி,அன்பு
பிரீதி,உருக்கம்
பிரீதி,அவா
பிருதிவி,மண்
பிரேதம்,பிணம்
பிரேரேபித்தல்,முன்மொழிதல்
பீசம்,முளை
பீசம்,விதை
பீடம்,இருக்கை
பீடம்,மேடை
பீடை,துன்பம்
பீடை,பீழை
பீடை,நோய்
பீதாம்பரம்,பொற்பட்டாடை
புஸ்தகம்,சுவடி நூல்
புத்தகம்,சுவடி நூல்
புஷ்டி,பருமன்
புஷ்டி,தடிப்பு
புட்பம்,பூ
புட்பம்,மலர்
புஷ்பம்,பூ
புஷ்பம்,மலர்
புட்பராகம்,வெள்ளைக்கல்
புட்பவதி,பூப்பானவள்
புண்ணிய திநம்,நன்னாள்
புண்ணிய பாவம்,நல்வினை தீவினை
புண்ணிய பாவம்,அறம் மறம்
புதன்,அறிவன்
புத்தி,உணர்ச்சி
புத்தி,அறிவு
புத்திரன்,புதல்வன்
புத்திரன்,மகன்
புத்திரன்,மைந்தன்
புத்திரன்,கான்முளை
புத்திரி,புதல்வி
புத்திரி,மகள்
புயபலம்,தோள்வலி
புஜபலம்,தோள்வலி
புராணம்,பழங்கதை
புராணம்,பழைய வரலாறு
புராதனம்,பழமை
புராதனம்,தொன்மை
புருடன்,ஆண்மகன்
புருடன்,கணவன்
புருடார்த்தம்,உறுதிப்பொருள்
புரோகிதன்,வேள்வி செய்வோன்
புவனி,இடம்
புவி,இடம்
புனர்ப்பாகம்,சோற்றின் மறுபால்
புனர்ப்பாகம்,தெளு
பூகம்பம்,நில நடுக்கம்
பூகோள சாஸ்திரம்,நில நூல்
பூசாரி,வழிபாடு செய்வோன்
பூசை,வழிபாடு
பூசை,வணக்கம்
பூஷணம்,அணிகலன்
பூஷணம்,அணி
பூச்சியம்,இன்மை
பூச்சியம்,அருமை
பூதம்,முதற்பொருள்
பூதம்,முதல்
பூதம்,புலன்
பூதம்,பேய்
பூமி,நிலம்
பூமி,உலகு
பூரணம்,நிறைவு
பூரணம்,எல்லாம்
பூரித்தல்,நிறைதல்
பூர்த்தி,முடிவு
பூர்த்தி,நிறைவு
பூர்வ சென்மம்,முன்பிறப்பு
பூர்வபக்ஷம்,வளர்பிறை
பூர்விகம்,பழைமை
பேதம்,ஒவ்வாமை
பேதம்,வேற்றுமை
பேதம்,வேறுபாடு
பைத்தியம்,பித்து
பைத்தியம்,வெறி
பைத்தியம்,கோட்டி
பொக்கிஷம்,பொருட் களஞ்சியம்
பொக்கிஷ சாலை,கருவூலம்
போகம்,இன்பம்
போகம்,துய்ப்பு
போகம்,நுகர் பொருள்
போசனம்,உணவு
போசனம்,சோறு
போசனம்,உண்டி
போசனம்,ஊண்
போஷகர்,ஊட்டகர்
போஷணை,நுகர் பொருள்
போதனை,கற்பனை
போதை,வெறி
போதை,மயக்கம்
போநகம்,சோறு
போநகம்,உணவு
பௌதிக சாஸ்திரம்,இயற்கைப் பொருள் நூல்
பௌத்திரன்,பேரன்
பௌத்திரி,பேர்த்தி
பௌர்ணமி,முழுநிலா
பூரணை,முழுநிலா
பௌவம்,கடல்
மகத்துவம்,மேன்மை
மகாராசன்,அரசன்
மகாராசன்,செல்வன்
மகா,பெரிய
மகா,மிகுதி
மகா,மேன்மை
மகாத்மா,பெரியோன்
மகிமா,பருமை
மகிமை,பெருமை
மகிமை,மேன்மை
மகுடம்,தலையணி
மகுடம்,முடி
மசானம்,சுடுகாடு
மயாநம்,சுடுகாடு
மச்சம்,மீன்
மணிபூரகம்,மேல்வயிறு
மண்டூகம்,தவளை
மதம்,கொழுப்பு
மதம்,கொள்கை
மது,கள்
மது,தேன்
மதுகரம்,வண்டு
மத்திபம்,நடுநிலை
மத்திபம்,நடு
மத்திமம்,நடுநிலை
மத்திமம்,நடு
மத்தியானம்,நண்பகல்
மநசு,உள்ளம்
மநசு,மனம்
மநஸ்தாபம்,துன்பம்
மநஸ்தாபம்,மனவருத்தம்
மநநம்,இடையறா நினைவு
மநப்பூர்வம்,முழுமனது
மநோகரம்,உள்ளக்கவர்ச்சி
மநோகரம்,இனிமை
மநோராச்சியம்,மனக்கோட்டை
மநோராச்சியம்,வீண் எண்ணம்
மந்தம்,செரியாமை
மந்தம்,சோம்பல்
மந்தாரம்,மப்பு
மந்தாரம்,மழைவானம்
மந்திரம்,மறைமொழி
மந்திரி,அமைச்சன்
மமகாரம்,எனதென்றல்
மரணபரியந்தம்,இறக்குமளவும்
மரணம்,சாவு
மரணம்,இறப்பு
மரணம்,சாக்காடு
மரணை,நினைவு
மரணை,உணர்ச்சி
ஸ்மரணை,நினைவு
ஸ்மரணை,உணர்ச்சி
மாசூல்,விளைவு
மாதம்,திங்கள்
மாதா,தாய்
மாதா,அன்னை
மாதாந்தம்,திங்களிறுதி
மாத்சரியம்,பகைமை
மாத்சரியம்,பொறாமை
மாற்சரியம்,பகைமை
மாற்சரியம்,பொறாமை
மாத்திரம்,மட்டும்
மாத்திரை,அளவு
மாநபங்கம்,பெருமைக் குறைவு
மாநபங்கம்,மானக்கேடு
மாநியம்,இறையிலி நிலம்
மாந்தம்,செரியாமை
மாமிசபட்சணம்,ஊனுணா
மாமிசம்,இறைச்சி
மாமிசம்,ஊன்
மாமிசம்,புலால்
மார்க்கம்,வழி
மார்க்கம்,நெறி
மாலுமி,மீகாமன்
மிசிரம்,கலப்பு
மிதம்,அளவு
மிதம்,மட்டு
மித்திரன்,நட்பு
மித்திரன்,நண்பு
மித்துரு,நட்பு
மித்துரு,நண்பு
மிருகம்,விலங்கு
மிருதங்கம்,மத்தளம்
மிருது,மென்மை
மிருது,நொய்மை
மிலேச்சன்,அறிவிலான்
மிலேச்சன்,வேடன்
மீனாட்சி,கயற்கண்ணி
முகஸ்துதி,முகமன்
முகூர்த்தம்,முழுத்தம்
முகூர்த்தம்,நல்வேளை
முக்கியம்,முதன்மை
முத்தி,வீடுபேறு
முத்திரை,அடையாளம்
முத்திரை,பொறி
மூடர்,அறிவிலார்
மூடிகம்,பெருச்சாளி
மூஷிகம்,பெருச்சாளி
மூர்க்கன்,அறிவிலான்
மூர்க்கன்,முருடன்
மூர்ச்சை,அறிவு மயக்கம்
மூர்ச்சை,களைப்பு
மூர்ச்சை,உணர்ச்சியின்மை
மூர்த்தி,கடவுள்
மூலதனம்,முதற்பொருள்
மூலதனம்,விடுமுதல்
மேகம்,முகில்
மேகம்,எழிலி
மேகம்,வான்
மேடம்,ஆடு
மோகம்,அவா
மோகம்,மயக்கம்
மோகம்,பெருவேட்கை
மோகம்,விருப்பம்
மோகம்,மருள்
மோட்சம்,வீடு
மோட்சம்,துறக்கம்
மௌட்டியம்,அறியாமை
மௌனம்,அடக்கம்
மௌனம்,பேசாமை
யசமானன்,தலைவன்
யதார்த்தம்,மெய்
யதார்த்தம்,உண்மை
யதேச்சை,விருப்பம்
யதேச்சை,இயற்கை
யதேஷ்டம்,மிகுதி
யத்தனம்,முயற்சி
யாகம்,வேள்வி
யாசகம்,இரப்பு
யாதவன்,இடையன்
யாத்திரை,வழிச்செலவு
யாத்திரை,வழிப் பயணம்
யாத்திரை,ஊர்ப்பயணம்
யுகம்,ஊழி
யுத்தகளம்,போர்முனை
யுத்தகளம்,அமர்க்களம்
யுத்தி,சூழ்ச்சி
யுத்தி,பொருந்துமாறு
யுக்தி,சூழ்ச்சி
யுக்தி,பொருந்துமாறு
யூகம்,நுண்ணறிவு
யூகம்,சூழ்ச்சி
யூகம்,கருங்குரங்கு
யோகக்ஷேமம்,நலச்செய்தி
யோகம்,தவநிலை
யோகம்,ஒன்றுதல்
யோகம்,மனவொருக்கம்
யோகம்,நல்வினை
யோக்கியம்,தகுதி
யோக்கியதை,தகுதி
யோசனை,ஓர்வு
யோசனை,ஆராய்ச்சி
யோசனை,சூழ்ச்சி
ரசம்,சுவை
ரசா,விடுமுறை
ரசா,ஓய்வு
ரஜா,விடுமுறை
ரஜா,ஓய்வு
ரசீது,பற்றுமுறி
ரஸ்தா,பெரிய தெரு
ரஸ்தா,பாட்டை
ரணம்,போர்
ரணம்,புண்
ருசுப்படுத்தல்,மெய்ப்பித்தல்
ருதுமங்களஸ்நானம்,பூப்பு நீராட்டு
ரூபம்,வடிவு
ரூபம்,உருவம்
வகித்தல்,பொறுத்தல்
வகித்தல்,பூணல்
வகித்தல்,ஏற்றல்
வக்கிரம்,வளைவு
வசநம்,உரைநடை
வசந்தம்,தென்றற்காற்று
வசந்தம்,மணம்
வசித்தல்,உறைதல்
வசித்தல்,வாழ்தல்
வசியம்,கவர்ச்சி
வசீகரம்,கவர்ச்சி
வச்சிரம்,உறுதியானது
வஸ்திரம்,ஆடை
வஸ்திரம்,துணி
வஸ்திரம்,கூறை
வஸ்து,பொருள்
வண்ணம்,நிறம்
வண்ணம்,எழில்
வண்ணம்,அழகு
வர்ணம்,நிறம்
வர்ணம்,எழில்
வர்ணம்,அழகு
வதநம்,முகம்
வதந்தி,பேச்சு
வதந்தி,பலரறிசொல்
வதுவை,மணம்
வதுவை,மணப்பெண்
வதூ,பெண்
வநபோசனம்,சோலையுணா
வநம்,காடு
வநம்,தோப்பு
வநவாசம்,காடுறை வாழ்க்கை
வந்தனம்,வணக்கம்
வந்தனம்,வழிபாடு
வந்தனோபசாரம்,வணக்கவுரை
வமிசம்,கால்வழி
வமிசம்,பரம்பரை
வமிசம்,தலைமுறை
வம்சம்,கால்வழி
வம்சம்,பரம்பரை
வம்சம்,தலைமுறை
வயசு,ஆண்டு
வயசு,அகவை
வயது,ஆண்டு
வயது,அகவை
வயம்,அதுவாதல்
வயம்,வழி
வயிரம்,கூர்மை
வயிரம்,ஒளிமணிக்கல்
வயிரம்,காழ்ப்பு
வயோதிகம்,முதுமை
வரம்,பேறு
வரம்,மேன்மை
வரம்,அருள்
வருக்கம்,இனம்
வருக்கம்,வகுப்பு
வருக்கம்,ஒழுங்கு
வர்க்கம்,இனம்
வர்க்கம்,வகுப்பு
வர்க்கம்,ஒழுங்கு
வருடம்,ஆண்டு
வருணம்,நிறம்
வருணம்,குலம்
வருணனை,ஒப்பனை
வர்த்தமானம்,செய்தி
வல்லபம்,வலிமை
வல்லபம்,ஆற்றல்
வல்லபம்,திறம்
வாகனம்,ஊர்தி
வாகனம்,அணிகம்
வாக்கியம்,சொற்றொடர்
வாக்கு,வாயுரை
வாக்கு,சொல்
வாக்கு,மொழி
வாக்குத்தத்தம்,உறுதிமொழி
வாக்குமூலம்,உறுதிச்சொல்
வாசகம்,சொல்
வாசம்,மணம்
வாசம்,இருப்பு
வாசனை,மணம்
வாஞ்சை,விருப்பம்
வாஞ்சை,அவா
வாதம்,காற்று
வாதம்,குளிர்ச்சி
வாதம்,காற்றுப்பிடிப்பு
வாதம்,வழக்கு
வாதனை,துன்பம்
வாதனை,வருத்தம்
வாதித்தல்,வழக்கிடுதல்
வாத்சல்யம்,அன்பு
வாத்சல்யம்,விருப்பம்
வாத்தியம்,இசைக்கருவி
வாநரம்,குரங்கு
வாந்தி,வாயாலெடுப்பு
வாந்தி,கக்கல்
வாந்தி பேதி,கக்கற் கழிச்சல்
வாமம்,அழகு
வாமம்,இடப்பக்கம்
வாயு,கால்
வாயு,காற்று
வாரம்,கிழமை
வாரம்,அன்பு
வாராவதி,பாலம்
வார்த்தை,சொல்
வாலிபம்,இளமை
விகடன்,பகடி
விகடன்,வேடிக்கை
விகற்பம்,வேறுபாடு
விகாரம்,வேறுபாடு
விகாரம்,அழகின்மை
விகிதம்,நேயம்
விகிதம்,நட்பு
விகிதம்,விழுக்காடு
விக்கிரமம்,உருவம்
விக்கிரமம்,பருப்பொருளுரு
விக்கிநம்,இடையூறு
விக்கிநம்,தீங்கு
விஜயம்,வெற்றி
விஜயம்,எழுந்தருளல்
விசாரணை,ஆராய்ச்சி
விசாரணை,கேள்வி
விசாரம்,கவலை
விசாரம்,எண்ணம்
